"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover";"price_currency";"turnover_currency"
"XZAG";"ZABA";"HRZABARA0009";"2017-05-03";"CT";45,61;46,80;45,61;46,32;46,3171512052590;-0,07;13;2738,00000;126816,36;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-05-02";"CT";47,30;47,50;44,27;46,13;46,1266584463630;-5,39;37;4055,00000;187043,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-28";"CT";50,00;50,00;47,26;48,62;48,6171059095510;-9,11;84;6921,00000;336478,99;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-27";"CT";53,35;53,35;50,34;52,02;52,0245479910710;-4,88;20;1792,00000;93227,99;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-26";"CT";53,35;53,35;51,86;52,92;52,9190235133390;-0,91;30;13907,00000;735944,86;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-25";"CT";53,75;54,00;53,34;53,79;53,7946906101250;-1,46;25;2311,00000;124319,53;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-24";"CT";56,50;56,50;53,15;54,13;54,1290392857140;-8,84;29;2800,00000;151561,31;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-21";"CT";59,30;59,30;58,05;58,91;58,9103598800400;-0,07;54;6002,00000;353579,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-20";"CT";58,50;59,30;58,00;58,56;58,5636810089020;0,80;40;6740,00000;394719,21;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-19";"CT";58,97;59,79;57,90;58,83;58,8324579422050;-0,82;47;27165,00000;1598183,72;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-18";"CT";57,46;58,80;56,51;58,38;58,3781691233510;2,32;70;16757,00000;978242,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-13";"CT";57,99;57,99;56,96;57,38;57,3769781709230;-0,80;58;7009,00000;402155,24;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-12";"CT";57,09;58,20;56,96;57,46;57,4575862068970;-0,72;30;3016,00000;173292,08;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-11";"CT";58,69;59,14;57,04;58,37;58,3697736190760;-0,19;52;6626,00000;386758,12;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-10";"CT";59,50;59,70;58,00;58,84;58,8372588297310;-0,12;57;9485,00000;558071,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-07";"CT";56,80;59,99;56,80;59,31;59,3122424892700;5,00;24;1864,00000;110558,02;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-06";"CT";59,99;59,99;55,00;56,80;56,8046198680040;-4,28;105;11667,00000;662739,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-05";"CT";61,70;61,99;57,96;59,34;59,3438365355290;-4,93;86;9837,00000;583765,32;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-04";"CT";64,27;64,27;61,01;63,10;63,1040187541860;-2,52;46;7465,00000;471071,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-04-03";"CT";60,50;64,33;60,50;62,59;62,5936965309770;7,49;47;10637,00000;665809,15;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-31";"CT";56,02;60,80;56,02;59,45;59,4471899273370;1,04;75;7982,00000;474507,47;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-30";"CT";60,00;60,10;57,20;59,38;59,3803988210370;-5,28;101;10857,00000;644692,99;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-29";"CT";62,10;62,10;60,01;60,39;60,3945186448940;-2,51;67;4103,00000;247798,71;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-28";"CT";63,46;63,50;63,00;63,35;63,3467593612330;-0,83;25;3632,00000;230075,43;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-27";"CT";64,98;64,99;63,50;63,53;63,5314068880180;-1,96;49;121225,00000;7701594,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-24";"CT";64,93;64,97;64,51;64,77;64,7748772045490;0,97;30;6067,00000;392989,18;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-23";"CT";63,02;64,70;62,04;64,03;64,0344322344320;2,60;21;4368,00000;279702,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-22";"CT";63,51;63,51;63,00;63,05;63,0542986111110;-2,39;11;1440,00000;90798,19;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-21";"CT";66,00;66,00;63,00;64,54;64,5421163575040;-0,87;56;16604,00000;1071657,30;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-20";"CT";65,55;65,60;64,90;65,57;65,5660020768430;0,72;19;4815,00000;315700,30;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-17";"CT";65,00;65,45;64,40;64,88;64,8752220118750;0,69;62;23242,00000;1507829,91;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-16";"CT";65,50;65,50;63,52;65,00;65,0015847797060;-0,26;38;7490,00000;486861,87;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-15";"CT";66,56;66,56;65,00;65,52;65,5207765057240;-1,74;93;46207,00000;3027518,52;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-14";"CT";66,75;66,95;66,00;66,66;66,6610538045210;0,13;34;6282,00000;418764,74;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-13";"CT";66,85;67,00;66,71;66,86;66,8591474441780;0,00;20;5419,00000;362309,72;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-10";"CT";66,50;66,88;66,50;66,72;66,7231855575870;0,35;15;2188,00000;145990,33;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-09";"CT";66,61;66,88;66,40;66,57;66,5669475423380;0,38;16;2421,00000;161158,58;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-09";"BLOCK";;66,10;66,10;66,10;66,1000000000000;;1;41182,00000;2722130,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-08";"CT";66,10;66,65;66,00;66,15;66,1469599310290;0,23;21;24358,00000;1611207,65;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-07";"CT";65,70;66,76;65,70;66,25;66,2512057653010;1,27;28;9297,00000;615937,46;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-06";"CT";66,00;66,55;65,50;65,57;65,5738966611650;-0,91;36;39385,00000;2582627,92;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-03";"CT";66,47;67,00;65,80;66,20;66,1996069797780;-0,21;107;30660,00000;2029679,95;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-02";"CT";64,35;67,00;64,35;66,14;66,1404910949520;3,03;75;18978,00000;1255214,24;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-03-01";"CT";64,50;64,50;64,00;64,05;64,0540635408660;-0,32;26;23418,00000;1500018,06;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-28";"CT";65,30;65,30;63,10;64,71;64,7050340379790;-1,74;32;11164,00000;722367,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-27";"CT";65,50;66,46;64,80;65,64;65,6428115799800;0,26;31;6114,00000;401340,15;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-24";"CT";64,15;65,50;63,01;64,63;64,6270351624930;1,37;34;7508,00000;485219,78;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-23";"CT";63,90;64,45;63,90;64,12;64,1201441961070;2,27;9;1387,00000;88934,64;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-22";"CT";63,20;63,90;63,00;63,02;63,0236294244030;-0,35;21;17686,00000;1114635,91;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-21";"CT";63,11;63,90;62,88;63,22;63,2238204507200;-0,86;23;24361,00000;1540195,49;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-20";"CT";63,71;64,95;63,71;63,85;63,8472903225810;3,75;4;310,00000;19792,66;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-17";"CT";62,33;63,00;62,00;62,60;62,6013407494150;-0,91;11;1708,00000;106923,09;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-16";"CT";62,96;63,00;62,02;62,57;62,5687552280420;1,60;8;5021,00000;314157,72;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-15";"CT";62,98;62,98;61,20;62,01;62,0096316507500;-2,11;7;733,00000;45453,06;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-14";"CT";63,82;63,82;62,45;62,52;62,5211922141120;1,69;10;2055,00000;128481,05;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-13";"CT";61,35;63,75;61,31;61,95;61,9462717770030;-0,85;6;861,00000;53335,74;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-10";"CT";63,46;63,85;61,00;62,53;62,5341373239440;-1,31;24;2272,00000;142077,56;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-08";"CT";61,11;63,22;61,11;61,81;61,8100363036300;3,62;18;3030,00000;187284,41;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-07";"CT";60,76;61,20;60,11;61,01;61,0118167202570;2,04;22;2488,00000;151797,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-06";"CT";59,55;61,17;59,50;59,94;59,9361191518010;0,99;30;2971,00000;178070,21;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-03";"CT";59,99;61,40;59,99;60,56;60,5599199793500;-0,48;13;3874,00000;234609,13;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-02";"CT";61,00;61,02;59,80;60,32;60,3165213146760;-2,89;16;3073,00000;185352,67;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-02-01";"CT";61,73;61,93;60,91;61,58;61,5847309417040;2,31;12;1338,00000;82400,37;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-31";"CT";59,50;61,74;59,50;60,11;60,1077470775770;4,57;19;1882,00000;113122,78;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-30";"CT";59,00;59,85;59,00;59,04;59,0422252658720;0,07;13;6206,00000;366416,05;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-27";"CT";59,00;59,00;58,70;58,96;58,9637795275590;0,17;17;1270,00000;74884,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-26";"CT";59,45;59,45;58,52;58,60;58,6043712574850;0,05;6;668,00000;39147,72;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-25";"CT";58,50;58,52;58,50;58,50;58,5005376344090;0,17;4;3720,00000;217622,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-24";"CT";58,35;59,29;58,00;58,42;58,4184858934170;-0,96;30;12760,00000;745419,88;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-23";"CT";58,42;59,79;58,30;58,56;58,5620765334830;0,35;15;1777,00000;104064,81;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-20";"CT";60,57;60,57;58,55;59,19;59,1908872901680;-0,28;13;1668,00000;98730,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-19";"CT";60,00;61,99;59,35;60,13;60,1307148231750;0,44;14;1329,00000;79913,72;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-18";"CT";59,00;60,00;59,00;59,09;59,0915399450650;0,64;13;17111,00000;1011115,34;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-17";"CT";59,66;59,66;59,00;59,62;59,6230769230770;-0,12;3;143,00000;8526,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-16";"CT";59,10;59,11;59,00;59,07;59,0688376753510;-1,60;10;998,00000;58950,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-13";"CT";59,00;60,00;59,00;59,96;59,9554905956110;1,06;24;6380,00000;382516,03;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-12";"CT";59,00;59,50;58,51;59,37;59,3719712865820;1,67;13;3622,00000;215045,28;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-11";"CT";59,20;59,39;58,00;58,03;58,0339544644400;2,17;8;17393,00000;1009384,57;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-10";"CT";58,49;59,00;58,00;58,13;58,1291893846270;0,85;21;13829,00000;803868,56;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-09";"CT";57,25;58,00;57,25;57,51;57,5053191489360;1,26;13;1598,00000;91893,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-05";"CT";55,62;58,88;55,61;57,28;57,2788831168830;2,97;37;17325,00000;992356,65;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-04";"CT";56,00;56,00;55,10;55,60;55,6008291873960;1,74;5;1206,00000;67054,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-03";"CT";54,50;56,00;54,50;55,04;55,0447940785730;3,70;33;10538,00000;580062,04;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2017-01-02";"CT";54,00;54,00;54,00;54,00;54,0000000000000;0,00;3;640,00000;34560,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-30";"CT";53,92;54,00;53,92;54,00;53,9977661365760;0,61;9;16035,00000;865854,18;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-29";"CT";53,43;53,92;53,43;53,67;53,6708333333330;3,39;12;420,00000;22541,75;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-28";"CT";53,50;53,50;50,82;52,15;52,1542614379090;-5,15;18;4590,00000;239388,06;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-27";"CT";53,50;54,00;53,01;53,58;53,5773931623930;-1,65;6;234,00000;12537,11;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-23";"CT";53,80;54,07;53,50;53,90;53,9042592592590;1,18;6;162,00000;8732,49;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-22";"CT";53,32;53,77;53,32;53,44;53,4372521957340;1,90;6;797,00000;42589,49;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-21";"CT";52,50;53,00;52,50;52,77;52,7660690015680;2,61;7;3826,00000;201882,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-20";"CT";51,70;51,70;51,65;51,65;51,6514698739450;-0,60;6;8647,00000;446630,26;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-19";"CT";52,00;52,00;52,00;52,00;52,0000000000000;2,56;11;2375,00000;123500,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-16";"CT";50,18;51,00;50,18;50,70;50,6965830115830;-1,52;5;15540,00000;787824,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-15";"CT";53,33;53,33;51,00;51,48;51,4847635202550;-2,22;45;20044,00000;1031960,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-14";"CT";52,23;53,33;52,03;52,16;52,1593367346940;0,41;7;588,00000;30669,69;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-13";"CT";53,10;54,99;52,60;53,11;53,1090266299360;-3,55;35;5445,00000;289178,65;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-12";"CT";53,44;55,00;53,44;54,95;54,9488366908520;4,23;77;24671,00000;1355642,75;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-09";"CT";52,74;53,00;52,50;52,77;52,7652173913040;1,92;13;1633,00000;86165,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-08";"CT";51,44;52,49;51,44;52,00;51,9982404692080;4,29;13;1705,00000;88657,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-07";"CT";50,51;51,44;50,15;50,33;50,3334649815690;2,70;11;1899,00000;95583,25;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-06";"CT";51,00;51,49;50,00;50,09;50,0867721897920;-1,04;29;13362,00000;669259,45;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-05";"CT";51,92;52,39;50,03;51,05;51,0495055664700;-1,16;23;6108,00000;311810,38;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-02";"CT";51,30;51,92;51,21;51,60;51,5984294234590;1,05;6;503,00000;25954,01;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-12-01";"CT";51,45;51,50;51,18;51,38;51,3813415892670;-0,46;7;969,00000;49788,52;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-30";"CT";51,75;52,49;51,17;51,74;51,7406106870230;2,62;20;4847,00000;250786,74;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-29";"CT";51,00;51,38;50,80;51,05;51,0548634812290;0,55;10;1172,00000;59836,30;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-28";"CT";50,99;51,30;50,99;51,10;51,0991779396460;0,06;10;961,00000;49106,31;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-25";"CT";50,50;51,39;50,50;50,97;50,9650877982890;1,96;25;8884,00000;452773,84;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-24";"CT";50,50;50,50;50,00;50,01;50,0108405296490;-1,75;6;5211,00000;260606,49;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-23";"CT";49,00;51,00;49,00;50,89;50,8942822431720;4,08;42;10289,00000;523651,27;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-22";"CT";49,10;49,10;48,81;49,00;48,9968851026650;-0,02;10;2289,00000;112153,87;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-21";"CT";49,80;49,92;49,00;49,01;49,0109495896830;0,00;8;25590,00000;1254190,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-18";"CT";49,00;49,20;48,50;49,00;48,9977665471140;0,88;7;3067,00000;150276,15;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-17";"CT";47,61;49,00;47,61;48,77;48,7742467378410;2,92;15;3372,00000;164466,76;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-16";"CT";49,00;49,00;47,16;47,61;47,6069885057470;-1,30;10;435,00000;20709,04;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-15";"CT";47,50;48,00;47,50;47,78;47,7789686924490;1,93;3;543,00000;25943,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-14";"CT";48,09;48,09;46,71;47,09;47,0917220077220;-4,32;16;1295,00000;60983,78;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-11";"CT";48,19;49,00;48,19;48,82;48,8228125000000;5,81;6;960,00000;46869,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-09";"CT";45,70;47,99;45,25;46,31;46,3084606665160;-0,42;16;8822,00000;408533,24;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-08";"CT";47,22;47,22;47,21;47,21;47,2109823182710;-0,46;5;1018,00000;48060,78;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-07";"CT";47,89;48,99;47,40;47,43;47,4346319183230;-3,09;22;9305,00000;441379,25;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-04";"CT";49,69;49,70;48,00;48,91;48,9148763440860;-2,10;20;1860,00000;90981,67;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-03";"CT";49,33;49,33;49,00;49,03;49,0341472868220;-0,61;8;1290,00000;63254,05;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-11-02";"CT";49,32;49,32;49,30;49,30;49,3004445310980;-1,62;4;5129,00000;252861,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-31";"CT";51,10;51,10;50,00;50,11;50,1080337552740;-1,94;7;1185,00000;59378,02;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-28";"CT";50,99;51,00;50,99;50,99;50,9909333333330;2,00;3;150,00000;7648,64;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-27";"CT";50,99;50,99;49,74;50,00;50,0007572729290;-0,99;6;4503,00000;225153,41;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-26";"CT";50,50;50,50;50,50;50,50;50,5000000000000;-0,96;1;373,00000;18836,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-25";"CT";50,99;51,00;50,99;50,99;50,9919784172660;-0,37;5;278,00000;14175,77;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-24";"CT";51,19;51,20;51,00;51,18;51,1769028340080;1,90;14;494,00000;25281,39;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-21";"CT";50,01;50,10;49,99;50,05;50,0462809692350;0,00;6;14692,00000;735279,96;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-20";"CT";50,00;50,01;50,00;50,00;50,0010007581500;0,00;3;1319,00000;65951,32;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-19";"CT";49,99;50,68;49,99;50,01;50,0115625000000;2,22;4;160,00000;8001,85;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-18";"CT";49,68;49,99;49,19;49,58;49,5771181223550;0,79;12;2599,00000;128850,93;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-17";"CT";49,62;49,65;49,57;49,60;49,6008387096770;-1,92;7;310,00000;15376,26;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-14";"CT";51,49;51,49;49,52;50,55;50,5549011857710;-2,69;12;506,00000;25580,78;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-13";"CT";50,89;50,89;50,89;50,89;50,8900000000000;-1,83;1;150,00000;7633,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-12";"CT";52,00;52,00;51,71;51,84;51,8445150501670;-0,56;8;598,00000;31003,02;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-11";"CT";52,00;52,00;51,99;52,00;51,9980943396230;0,37;10;1060,00000;55117,98;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-10";"CT";50,68;52,00;50,68;51,81;51,8069863013700;0,50;7;730,00000;37819,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-07";"CT";50,50;52,47;50,50;51,74;51,7353579676670;4,40;5;433,00000;22401,41;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-06";"CT";50,00;51,38;50,00;50,26;50,2619614500050;0,04;28;9131,00000;458941,97;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-05";"CT";50,00;50,00;49,81;50,00;49,9964797195790;0,04;14;1997,00000;99842,97;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-04";"CT";49,51;50,79;49,51;49,98;49,9821332721640;2,17;18;17438,00000;871588,44;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-10-03";"CT";49,80;49,80;48,50;49,71;49,7142857142860;-0,68;4;364,00000;18096,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-30";"CT";48,52;49,89;48,01;48,83;48,8288525539000;0,24;37;6911,00000;337456,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-29";"CT";49,85;49,85;49,05;49,38;49,3839134615380;-0,35;7;1040,00000;51359,27;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-28";"CT";49,01;49,97;49,00;49,22;49,2247374429220;3,29;11;1752,00000;86241,74;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-27";"CT";49,99;49,99;48,31;48,38;48,3794353640420;-3,32;6;5384,00000;260474,88;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-26";"CT";50,59;50,59;49,12;49,97;49,9673261474270;-0,10;15;2876,00000;143706,03;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-23";"CT";48,91;50,79;48,90;49,17;49,1698670686580;1,07;39;7297,00000;358792,52;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-22";"CT";48,40;48,90;48,35;48,48;48,4752853351030;1,79;29;3014,00000;146104,51;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-21";"CT";48,00;48,49;47,03;48,04;48,0406103763990;1,37;16;983,00000;47223,92;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-20";"CT";47,00;48,00;46,60;47,45;47,4513729729730;4,48;32;3700,00000;175570,08;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-19";"CT";45,00;46,89;45,00;45,94;45,9378454680540;4,74;40;7403,00000;340077,87;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-16";"CT";44,49;45,50;44,49;44,77;44,7677369380320;4,16;25;3292,00000;147375,39;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-15";"CT";43,50;44,00;43,49;43,50;43,5011267907930;1,20;30;93185,00000;4053652,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-14";"CT";43,30;43,50;43,29;43,48;43,4800128835790;2,02;14;8538,00000;371232,35;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-13";"CT";42,00;43,30;42,00;42,64;42,6387404411760;5,12;40;13600,00000;579886,87;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2016-09-12";"CT";42,30;42,30;41,07;41,19;41,1871428571430;1,23;3;420,00000;17298,60;"HRK";"HRK"
